"DB","Lange","Hohe","Name","Kommentar"
"76","9.12640099","48.88732677","Freitag, den 15.03.2019 um 07:16 Uhr",
"60","9.12653804","48.88711772","Freitag, den 15.03.2019 um 07:16 Uhr",
"75","9.12760349","48.88748042","Freitag, den 15.03.2019 um 07:17 Uhr","[In Auto ect gemessen]"
"78","9.12880544","48.88793681","Freitag, den 15.03.2019 um 07:17 Uhr","[In Auto ect gemessen]"
"78","9.12927082","48.88820385","Freitag, den 15.03.2019 um 07:17 Uhr",
"50","9.12928836","48.88823326","Freitag, den 15.03.2019 um 07:17 Uhr",
"59","9.12945559","48.88828313","Freitag, den 15.03.2019 um 07:17 Uhr",
"53","9.1295515","48.88825391","Freitag, den 15.03.2019 um 07:17 Uhr",
"65","9.12956843","48.88818277","Freitag, den 15.03.2019 um 07:17 Uhr",
"50","9.12961563","48.8878402","Freitag, den 15.03.2019 um 07:17 Uhr","[In Auto ect gemessen]"
"70","9.12971953","48.8873192","Freitag, den 15.03.2019 um 07:17 Uhr","[In Auto ect gemessen]"
"68","9.1299366","48.88686391","Freitag, den 15.03.2019 um 07:17 Uhr","[In Auto ect gemessen]"
"60","9.12985221","48.88676412","Freitag, den 15.03.2019 um 07:17 Uhr",
"79","9.129147","48.88660195","Freitag, den 15.03.2019 um 07:17 Uhr",
"71","9.12877324","48.88659133","Freitag, den 15.03.2019 um 07:18 Uhr",
"76","9.12860432","48.8865728","Freitag, den 15.03.2019 um 07:18 Uhr",
"72","9.12855876","48.88655624","Freitag, den 15.03.2019 um 07:18 Uhr",
"79","9.12850675","48.8865468","Freitag, den 15.03.2019 um 07:18 Uhr",
"56","9.12846536","48.88654908","Freitag, den 15.03.2019 um 07:18 Uhr",
"66","9.12826922","48.88663652","Freitag, den 15.03.2019 um 07:18 Uhr",
"69","9.12830923","48.88664014","Freitag, den 15.03.2019 um 07:18 Uhr",
"75","9.12832442","48.88661425","Freitag, den 15.03.2019 um 07:18 Uhr",
"57","9.12830076","48.88665072","Freitag, den 15.03.2019 um 07:18 Uhr",
"79","9.12836027","48.88659097","Freitag, den 15.03.2019 um 07:18 Uhr",
"64","9.12841156","48.88657827","Freitag, den 15.03.2019 um 07:19 Uhr",
"66","9.12848977","48.88656336","Freitag, den 15.03.2019 um 07:19 Uhr",
"47","9.12846109","48.88656405","Freitag, den 15.03.2019 um 07:19 Uhr",
"78","9.12843675","48.88657253","Freitag, den 15.03.2019 um 07:19 Uhr",
"62","9.12843298","48.88657278","Freitag, den 15.03.2019 um 07:19 Uhr",
"40","9.12843002","48.88657324","Freitag, den 15.03.2019 um 07:19 Uhr",
"65","9.12842627","48.8865803","Freitag, den 15.03.2019 um 07:20 Uhr",
"47","9.12842625","48.88658043","Freitag, den 15.03.2019 um 07:20 Uhr",
"77","9.12842598","48.88658026","Freitag, den 15.03.2019 um 07:20 Uhr",
"40","9.12842403","48.88658043","Freitag, den 15.03.2019 um 07:20 Uhr",
"74","9.12840301","48.88656785","Freitag, den 15.03.2019 um 07:21 Uhr",
"74","9.12813254","48.88654964","Freitag, den 15.03.2019 um 07:21 Uhr",
"78","9.12740737","48.88639007","Freitag, den 15.03.2019 um 07:21 Uhr",
"53","9.12716138","48.88635704","Freitag, den 15.03.2019 um 07:21 Uhr",
"56","9.127003","48.88643872","Freitag, den 15.03.2019 um 07:21 Uhr",
"50","9.12692223","48.88648096","Freitag, den 15.03.2019 um 07:21 Uhr",
"75","9.12686007","48.88653577","Freitag, den 15.03.2019 um 07:21 Uhr",
"79","9.12665002","48.88695013","Freitag, den 15.03.2019 um 07:21 Uhr",
"77","9.12677353","48.88674386","Freitag, den 15.03.2019 um 07:21 Uhr",
"45","9.12657651","48.88701274","Freitag, den 15.03.2019 um 07:21 Uhr",
"79","9.12625265","48.88723168","Freitag, den 15.03.2019 um 07:21 Uhr",
"53","9.12594463","48.88749696","Freitag, den 15.03.2019 um 07:21 Uhr","[In Auto ect gemessen]"
"46","9.12585396","48.88756227","Freitag, den 15.03.2019 um 07:21 Uhr","[In Auto ect gemessen]"
"78","9.1252725","48.88783701","Freitag, den 15.03.2019 um 07:21 Uhr","[In Auto ect gemessen]"
"78","9.12231279","48.8891439","Freitag, den 15.03.2019 um 07:22 Uhr","[In Auto ect gemessen]"
"49","9.1217648","48.88922643","Freitag, den 15.03.2019 um 07:22 Uhr","[In Auto ect gemessen]"
"53","9.12148664","48.88929813","Freitag, den 15.03.2019 um 07:22 Uhr",
"76","9.12139624","48.88932395","Freitag, den 15.03.2019 um 07:22 Uhr",
"69","9.12112009","48.88936464","Freitag, den 15.03.2019 um 07:22 Uhr",
"44","9.12110164","48.88935616","Freitag, den 15.03.2019 um 07:22 Uhr",
"79","9.1211067","48.88935926","Freitag, den 15.03.2019 um 07:22 Uhr",
"78","9.1211067","48.88935926","Freitag, den 15.03.2019 um 07:22 Uhr",
"78","9.12112312","48.88936744","Freitag, den 15.03.2019 um 07:22 Uhr",
"58","9.12111716","48.88936418","Freitag, den 15.03.2019 um 07:23 Uhr",
"62","9.12080547","48.88937175","Freitag, den 15.03.2019 um 07:23 Uhr",
"55","9.12042328","48.88938866","Freitag, den 15.03.2019 um 07:23 Uhr","[In Auto ect gemessen]"
"53","9.12003373","48.88946358","Freitag, den 15.03.2019 um 07:23 Uhr","[In Auto ect gemessen]"
"57","9.11898053","48.88981769","Freitag, den 15.03.2019 um 07:23 Uhr","[In Auto ect gemessen]"
"54","9.11813206","48.89014304","Freitag, den 15.03.2019 um 07:23 Uhr","[In Auto ect gemessen]"
"57","9.11760599","48.89034379","Freitag, den 15.03.2019 um 07:23 Uhr","[In Auto ect gemessen]"
"55","9.11574439","48.89105471","Freitag, den 15.03.2019 um 07:23 Uhr","[In Auto ect gemessen]"
"61","9.11473855","48.89140101","Freitag, den 15.03.2019 um 07:23 Uhr","[In Auto ect gemessen]"
"53","9.11339946","48.89179729","Freitag, den 15.03.2019 um 07:23 Uhr","[In Auto ect gemessen]"
"57","9.11166215","48.89223598","Freitag, den 15.03.2019 um 07:23 Uhr","[In Auto ect gemessen]"
"53","9.11057959","48.89257011","Freitag, den 15.03.2019 um 07:23 Uhr","[In Auto ect gemessen]"
"62","9.10802668","48.89371072","Freitag, den 15.03.2019 um 07:24 Uhr","[In Auto ect gemessen]"
"57","9.10727755","48.89401678","Freitag, den 15.03.2019 um 07:24 Uhr","[In Auto ect gemessen]"
"56","9.10676056","48.89420439","Freitag, den 15.03.2019 um 07:24 Uhr","[In Auto ect gemessen]"
"55","9.10627056","48.89440852","Freitag, den 15.03.2019 um 07:24 Uhr","[In Auto ect gemessen]"
"56","9.10603088","48.89451752","Freitag, den 15.03.2019 um 07:24 Uhr","[In Auto ect gemessen]"
"56","9.10527465","48.89472211","Freitag, den 15.03.2019 um 07:24 Uhr","[In Auto ect gemessen]"
"55","9.10474078","48.8948712","Freitag, den 15.03.2019 um 07:24 Uhr","[In Auto ect gemessen]"
"57","9.10372629","48.89509533","Freitag, den 15.03.2019 um 07:24 Uhr","[In Auto ect gemessen]"
"54","9.10249275","48.89539261","Freitag, den 15.03.2019 um 07:24 Uhr","[In Auto ect gemessen]"
"59","9.10066231","48.89598649","Freitag, den 15.03.2019 um 07:24 Uhr","[In Auto ect gemessen]"
"48","9.1002599","48.89614033","Freitag, den 15.03.2019 um 07:24 Uhr",
"45","9.09984955","48.89633445","Freitag, den 15.03.2019 um 07:24 Uhr",
"56","9.09935603","48.89647096","Freitag, den 15.03.2019 um 07:24 Uhr","[In Auto ect gemessen]"
"67","9.0990276","48.89663531","Freitag, den 15.03.2019 um 07:24 Uhr","[In Auto ect gemessen]"
"77","9.09827044","48.89694541","Freitag, den 15.03.2019 um 07:24 Uhr","[In Auto ect gemessen]"
"75","9.09780733","48.89722072","Freitag, den 15.03.2019 um 07:25 Uhr",
"75","9.09765797","48.89726627","Freitag, den 15.03.2019 um 07:25 Uhr",
"67","9.09766083","48.89723158","Freitag, den 15.03.2019 um 07:25 Uhr",
"41","9.09768831","48.89722088","Freitag, den 15.03.2019 um 07:25 Uhr",
"63","9.09774511","48.8971911","Freitag, den 15.03.2019 um 07:25 Uhr",
"58","9.09774122","48.89719372","Freitag, den 15.03.2019 um 07:25 Uhr",
"64","9.09755524","48.89726961","Freitag, den 15.03.2019 um 07:25 Uhr","[In Auto ect gemessen]"
"53","9.09718568","48.89745567","Freitag, den 15.03.2019 um 07:25 Uhr","[In Auto ect gemessen]"
"78","9.09592977","48.89792393","Freitag, den 15.03.2019 um 07:25 Uhr","[In Auto ect gemessen]"
"53","9.09475024","48.89826169","Freitag, den 15.03.2019 um 07:25 Uhr","[In Auto ect gemessen]"
"54","9.09414887","48.89853892","Freitag, den 15.03.2019 um 07:25 Uhr","[In Auto ect gemessen]"
"68","9.09337756","48.89878927","Freitag, den 15.03.2019 um 07:25 Uhr","[In Auto ect gemessen]"
"38","9.09269345","48.89898933","Freitag, den 15.03.2019 um 07:25 Uhr",
"62","9.09265065","48.89896351","Freitag, den 15.03.2019 um 07:25 Uhr",
"78","9.09270586","48.89893977","Freitag, den 15.03.2019 um 07:26 Uhr",
"44","9.09279745","48.89895974","Freitag, den 15.03.2019 um 07:26 Uhr",
"35","9.09275582","48.89897272","Freitag, den 15.03.2019 um 07:26 Uhr",
"53","9.09267785","48.89897005","Freitag, den 15.03.2019 um 07:26 Uhr",
"53","9.09185989","48.89919381","Freitag, den 15.03.2019 um 07:26 Uhr","[In Auto ect gemessen]"
"55","9.0917264","48.89923464","Freitag, den 15.03.2019 um 07:26 Uhr","[In Auto ect gemessen]"
"51","9.09099651","48.89947971","Freitag, den 15.03.2019 um 07:26 Uhr","[In Auto ect gemessen]"
"45","9.09052545","48.89978742","Freitag, den 15.03.2019 um 07:26 Uhr","[In Auto ect gemessen]"
"47","9.09003976","48.90009231","Freitag, den 15.03.2019 um 07:26 Uhr","[In Auto ect gemessen]"
"47","9.0891113","48.90047631","Freitag, den 15.03.2019 um 07:26 Uhr","[In Auto ect gemessen]"
"76","9.08866099","48.90066796","Freitag, den 15.03.2019 um 07:26 Uhr","[In Auto ect gemessen]"
"49","9.08833799","48.90076219","Freitag, den 15.03.2019 um 07:26 Uhr",
"61","9.08820802","48.90070349","Freitag, den 15.03.2019 um 07:27 Uhr",
"55","9.08777355","48.90034298","Freitag, den 15.03.2019 um 07:27 Uhr",
"55","9.08746499","48.90005651","Freitag, den 15.03.2019 um 07:27 Uhr",
"51","9.08696946","48.89988385","Freitag, den 15.03.2019 um 07:27 Uhr","[In Auto ect gemessen]"
"28","9.07793935","48.86665081","Samstag, den 16.03.2019 um 10:43 Uhr",
"36","9.0780449","48.8666284","Samstag, den 16.03.2019 um 10:44 Uhr",
"71","9.07829622","48.86653827","Samstag, den 16.03.2019 um 10:44 Uhr",
"48","9.165795","48.7860516666667","Samstag, den 16.03.2019 um 12:57 Uhr",
"48","9.73759166666667","52.3678233333333","Freitag, den 22.03.2019 um 21:36 Uhr",
"46","9.73757333333333","52.3678283333333","Freitag, den 22.03.2019 um 21:36 Uhr",
"50","9.737565","52.367825","Freitag, den 22.03.2019 um 21:36 Uhr",
"37","9.73758","52.3678016666667","Freitag, den 22.03.2019 um 21:36 Uhr",
"61","9.73766","52.3678416666667","Freitag, den 22.03.2019 um 21:37 Uhr",
"55","9.73784833333333","52.3678466666667","Freitag, den 22.03.2019 um 21:38 Uhr",
"51","9.737445","52.367815","Freitag, den 22.03.2019 um 21:39 Uhr",
"62","9.737365","52.3677833333333","Freitag, den 22.03.2019 um 21:40 Uhr",
"54","9.737225","52.3677583333333","Freitag, den 22.03.2019 um 21:40 Uhr",
"70","9.73710333333333","52.36777","Freitag, den 22.03.2019 um 21:40 Uhr",
"58","9.736935","52.3677666666667","Freitag, den 22.03.2019 um 21:40 Uhr",
"46","9.73678166666667","52.3677816666667","Freitag, den 22.03.2019 um 21:40 Uhr",
"63","9.73662666666667","52.3678083333333","Freitag, den 22.03.2019 um 21:40 Uhr",
"52","9.73645833333333","52.3677683333333","Freitag, den 22.03.2019 um 21:41 Uhr",
"44","9.73636","52.3677433333333","Freitag, den 22.03.2019 um 21:41 Uhr",
"46","9.736195","52.3677466666667","Freitag, den 22.03.2019 um 21:41 Uhr",
"40","9.73605166666667","52.36773","Freitag, den 22.03.2019 um 21:41 Uhr",
"69","9.735885","52.3677266666667","Freitag, den 22.03.2019 um 21:41 Uhr",
"42","9.73582833333333","52.3676516666667","Freitag, den 22.03.2019 um 21:41 Uhr",
"36","9.73577833333333","52.367605","Freitag, den 22.03.2019 um 21:42 Uhr",
"36","9.735735","52.3675183333333","Freitag, den 22.03.2019 um 21:42 Uhr",
"44","9.73574166666667","52.3674233333333","Freitag, den 22.03.2019 um 21:42 Uhr",
"49","9.735765","52.3673216666667","Freitag, den 22.03.2019 um 21:42 Uhr",
"61","9.735885","52.3672","Freitag, den 22.03.2019 um 21:42 Uhr",
"43","9.73594","52.367105","Freitag, den 22.03.2019 um 21:42 Uhr",
"56","9.73597333333333","52.3670666666667","Freitag, den 22.03.2019 um 21:43 Uhr",
"43","9.73602","52.3670066666667","Freitag, den 22.03.2019 um 21:43 Uhr",
"60","9.735995","52.3669483333333","Freitag, den 22.03.2019 um 21:43 Uhr",
"54","9.735955","52.3668883333333","Freitag, den 22.03.2019 um 21:43 Uhr",
"49","9.735845","52.3668483333333","Freitag, den 22.03.2019 um 21:43 Uhr",
"50","9.73571333333333","52.36677","Freitag, den 22.03.2019 um 21:43 Uhr",
"39","9.73563166666667","52.3666633333333","Freitag, den 22.03.2019 um 21:44 Uhr",
"38","9.73559166666667","52.3665733333333","Freitag, den 22.03.2019 um 21:44 Uhr",
"46","9.73552666666667","52.3664783333333","Freitag, den 22.03.2019 um 21:44 Uhr",
"54","9.73546","52.3663733333333","Freitag, den 22.03.2019 um 21:44 Uhr",
"58","9.73547166666667","52.36626","Freitag, den 22.03.2019 um 21:44 Uhr",
"56","9.73547","52.3661483333333","Freitag, den 22.03.2019 um 21:44 Uhr",
"55","9.73545666666667","52.36604","Freitag, den 22.03.2019 um 21:45 Uhr",
"72","9.73543166666667","52.3659166666667","Freitag, den 22.03.2019 um 21:45 Uhr",
"42","9.73540833333333","52.3658216666667","Freitag, den 22.03.2019 um 21:45 Uhr",
"63","9.73539166666667","52.365725","Freitag, den 22.03.2019 um 21:45 Uhr",
"68","9.73533833333333","52.3656366666667","Freitag, den 22.03.2019 um 21:45 Uhr",
"62","9.73527333333333","52.36552","Freitag, den 22.03.2019 um 21:45 Uhr",
"53","9.73523833333333","52.3654016666667","Freitag, den 22.03.2019 um 21:46 Uhr",
"56","9.73524666666667","52.3653016666667","Freitag, den 22.03.2019 um 21:46 Uhr",
"44","9.73530166666667","52.3652033333333","Freitag, den 22.03.2019 um 21:46 Uhr",
"50","9.7354","52.365095","Freitag, den 22.03.2019 um 21:46 Uhr",
"40","9.73549833333333","52.365025","Freitag, den 22.03.2019 um 21:46 Uhr",
"53","9.73562166666667","52.3649566666667","Freitag, den 22.03.2019 um 21:46 Uhr",
"52","9.73575833333333","52.36493","Freitag, den 22.03.2019 um 21:47 Uhr",
"69","9.73589333333333","52.3648883333333","Freitag, den 22.03.2019 um 21:47 Uhr",
"42","9.73604333333333","52.364835","Freitag, den 22.03.2019 um 21:47 Uhr",
"59","9.73621833333333","52.3647633333333","Freitag, den 22.03.2019 um 21:47 Uhr",
"55","9.73636","52.3646933333333","Freitag, den 22.03.2019 um 21:47 Uhr",
"66","9.73649666666667","52.3646333333333","Freitag, den 22.03.2019 um 21:47 Uhr",
"48","9.736645","52.3645766666667","Freitag, den 22.03.2019 um 21:48 Uhr",
"66","9.736755","52.3645183333333","Freitag, den 22.03.2019 um 21:48 Uhr",
"52","9.73689333333333","52.364455","Freitag, den 22.03.2019 um 21:48 Uhr",
"43","9.73704666666667","52.364405","Freitag, den 22.03.2019 um 21:48 Uhr",
"47","9.73721","52.3643266666667","Freitag, den 22.03.2019 um 21:48 Uhr",
"50","9.73722166666667","52.3642983333333","Freitag, den 22.03.2019 um 21:48 Uhr",
"62","9.73721333333333","52.3642983333333","Freitag, den 22.03.2019 um 21:49 Uhr",
"67","9.73718666666667","52.3643016666667","Freitag, den 22.03.2019 um 21:49 Uhr",
"52","9.73723","52.3642616666667","Freitag, den 22.03.2019 um 21:49 Uhr",
"44","9.737325","52.3642216666667","Freitag, den 22.03.2019 um 21:49 Uhr",
"51","9.73742333333333","52.36417","Freitag, den 22.03.2019 um 21:49 Uhr",
"52","9.73861166666667","52.3636583333333","Freitag, den 22.03.2019 um 21:51 Uhr",
"55","9.73846166666667","52.363565","Freitag, den 22.03.2019 um 21:51 Uhr",
"51","9.73833666666667","52.36347","Freitag, den 22.03.2019 um 21:51 Uhr",
"47","9.738225","52.3633866666667","Freitag, den 22.03.2019 um 21:51 Uhr",
"39","9.73813333333333","52.3633466666667","Freitag, den 22.03.2019 um 21:52 Uhr",
"44","9.738035","52.36331","Freitag, den 22.03.2019 um 21:52 Uhr",
"44","9.73791333333333","52.3632683333333","Freitag, den 22.03.2019 um 21:52 Uhr",
"59","9.73775833333333","52.3632233333333","Freitag, den 22.03.2019 um 21:52 Uhr",
"39","9.73759833333333","52.3631716666667","Freitag, den 22.03.2019 um 21:52 Uhr",
"66","9.73746","52.36312","Freitag, den 22.03.2019 um 21:52 Uhr",
"59","9.737295","52.3630716666667","Freitag, den 22.03.2019 um 21:53 Uhr",
"44","9.73716","52.3630283333333","Freitag, den 22.03.2019 um 21:53 Uhr",
"53","9.73700166666667","52.3629983333333","Freitag, den 22.03.2019 um 21:53 Uhr",
"66","9.73684833333333","52.362945","Freitag, den 22.03.2019 um 21:53 Uhr",
"44","9.73671833333333","52.362895","Freitag, den 22.03.2019 um 21:53 Uhr",
"51","9.73656","52.3628566666667","Freitag, den 22.03.2019 um 21:53 Uhr",
"46","9.73636333333333","52.3628316666667","Freitag, den 22.03.2019 um 21:54 Uhr",
"47","9.73618166666667","52.3627716666667","Freitag, den 22.03.2019 um 21:54 Uhr",
"47","9.73605166666667","52.3627483333333","Freitag, den 22.03.2019 um 21:54 Uhr",
"47","9.73601","52.3627383333333","Freitag, den 22.03.2019 um 21:54 Uhr",
"64","9.7359","52.36271","Freitag, den 22.03.2019 um 21:54 Uhr",
"53","9.73579333333333","52.3626833333333","Freitag, den 22.03.2019 um 21:54 Uhr",
"65","9.73566833333333","52.362635","Freitag, den 22.03.2019 um 21:55 Uhr",
"58","9.73549","52.3626033333333","Freitag, den 22.03.2019 um 21:55 Uhr",
"57","9.73530333333333","52.362525","Freitag, den 22.03.2019 um 21:55 Uhr",
"66","9.73516333333333","52.362465","Freitag, den 22.03.2019 um 21:55 Uhr",
"51","9.734965","52.362415","Freitag, den 22.03.2019 um 21:55 Uhr",
"61","9.73482333333333","52.362355","Freitag, den 22.03.2019 um 21:55 Uhr",
"53","9.734715","52.3622633333333","Freitag, den 22.03.2019 um 21:56 Uhr",
"52","9.73069333333333","52.3618133333333","Freitag, den 22.03.2019 um 21:59 Uhr",
"55","9.73048833333333","52.3617833333333","Freitag, den 22.03.2019 um 21:59 Uhr",
"49","9.73029666666667","52.361755","Freitag, den 22.03.2019 um 22:00 Uhr",
"51","9.73011833333333","52.3617166666667","Freitag, den 22.03.2019 um 22:00 Uhr",
"33","9.72997833333333","52.36168","Freitag, den 22.03.2019 um 22:00 Uhr",
"42","9.72986","52.361625","Freitag, den 22.03.2019 um 22:00 Uhr",
"43","9.72974666666667","52.3615766666667","Freitag, den 22.03.2019 um 22:00 Uhr",
"50","9.72966166666667","52.3615116666667","Freitag, den 22.03.2019 um 22:00 Uhr",
"40","9.72955","52.3614383333333","Freitag, den 22.03.2019 um 22:01 Uhr",
"43","9.72943","52.3613633333333","Freitag, den 22.03.2019 um 22:01 Uhr",
"40","9.72936","52.361305","Freitag, den 22.03.2019 um 22:01 Uhr",
"42","9.72923833333333","52.361245","Freitag, den 22.03.2019 um 22:01 Uhr",
"55","9.72914","52.361175","Freitag, den 22.03.2019 um 22:01 Uhr",
"46","9.72906","52.3611033333333","Freitag, den 22.03.2019 um 22:01 Uhr",
"41","9.728985","52.3610166666667","Freitag, den 22.03.2019 um 22:02 Uhr",
"38","9.72897333333333","52.360995","Freitag, den 22.03.2019 um 22:02 Uhr",
"38","9.72893833333333","52.36095","Freitag, den 22.03.2019 um 22:02 Uhr",
"39","9.72889166666667","52.3608783333333","Freitag, den 22.03.2019 um 22:02 Uhr",
"39","9.72884","52.3608033333333","Freitag, den 22.03.2019 um 22:02 Uhr",
"43","9.72877333333333","52.36073","Freitag, den 22.03.2019 um 22:02 Uhr",
"40","9.72871333333333","52.3606616666667","Freitag, den 22.03.2019 um 22:03 Uhr",
"56","9.72869","52.360565","Freitag, den 22.03.2019 um 22:03 Uhr",
"49","9.72865833333333","52.360455","Freitag, den 22.03.2019 um 22:03 Uhr",
"40","9.72863","52.3603666666667","Freitag, den 22.03.2019 um 22:03 Uhr",
"38","9.72861666666667","52.3603083333333","Freitag, den 22.03.2019 um 22:03 Uhr",
"39","9.72860666666667","52.360205","Freitag, den 22.03.2019 um 22:03 Uhr",
"45","9.72858166666667","52.3601133333333","Freitag, den 22.03.2019 um 22:04 Uhr",
"40","9.72857666666667","52.3600233333333","Freitag, den 22.03.2019 um 22:04 Uhr",
"36","9.72856833333333","52.3599183333333","Freitag, den 22.03.2019 um 22:04 Uhr",
"43","9.72856833333333","52.35982","Freitag, den 22.03.2019 um 22:04 Uhr",
"50","9.72860166666667","52.3597116666667","Freitag, den 22.03.2019 um 22:04 Uhr",
"41","9.7286","52.3596316666667","Freitag, den 22.03.2019 um 22:04 Uhr",
"41","9.7286","52.3595316666667","Freitag, den 22.03.2019 um 22:05 Uhr",
"42","9.72860166666667","52.35943","Freitag, den 22.03.2019 um 22:05 Uhr",
"62","9.72858833333333","52.35933","Freitag, den 22.03.2019 um 22:05 Uhr",
"42","9.72860166666667","52.35923","Freitag, den 22.03.2019 um 22:05 Uhr",
"47","9.72863833333333","52.3591383333333","Freitag, den 22.03.2019 um 22:05 Uhr",
"48","9.72865166666667","52.3590283333333","Freitag, den 22.03.2019 um 22:05 Uhr",
"47","9.72862833333333","52.3589283333333","Freitag, den 22.03.2019 um 22:06 Uhr",
"46","9.72866166666667","52.35883","Freitag, den 22.03.2019 um 22:06 Uhr",
"52","9.728655","52.358725","Freitag, den 22.03.2019 um 22:06 Uhr",
"60","9.72865833333333","52.3586233333333","Freitag, den 22.03.2019 um 22:06 Uhr",
"53","9.72865666666667","52.3585283333333","Freitag, den 22.03.2019 um 22:06 Uhr",
"46","9.728695","52.3584066666667","Freitag, den 22.03.2019 um 22:06 Uhr",
"48","9.72873666666667","52.3582783333333","Freitag, den 22.03.2019 um 22:07 Uhr",
"53","9.72877166666667","52.3581783333333","Freitag, den 22.03.2019 um 22:07 Uhr",
"51","9.72877666666667","52.3580733333333","Freitag, den 22.03.2019 um 22:07 Uhr",
"58","9.728815","52.3579616666667","Freitag, den 22.03.2019 um 22:07 Uhr",
"53","9.72884833333333","52.3578766666667","Freitag, den 22.03.2019 um 22:07 Uhr",
"54","9.72887666666667","52.3577516666667","Freitag, den 22.03.2019 um 22:07 Uhr",
"53","9.728855","52.357635","Freitag, den 22.03.2019 um 22:08 Uhr",
"59","9.72886833333333","52.3575316666667","Freitag, den 22.03.2019 um 22:08 Uhr",
"69","9.72891","52.35746","Freitag, den 22.03.2019 um 22:08 Uhr",
"59","9.72904666666667","52.3573733333333","Freitag, den 22.03.2019 um 22:08 Uhr",
"53","9.72901","52.3572566666667","Freitag, den 22.03.2019 um 22:08 Uhr",
"62","9.72897666666667","52.3571966666667","Freitag, den 22.03.2019 um 22:08 Uhr",
"50","9.72898666666667","52.3571933333333","Freitag, den 22.03.2019 um 22:09 Uhr",
"57","9.72884666666667","52.3571066666667","Freitag, den 22.03.2019 um 22:09 Uhr",
"51","9.72888","52.357","Freitag, den 22.03.2019 um 22:09 Uhr",
"59","9.72893333333333","52.356885","Freitag, den 22.03.2019 um 22:09 Uhr",
"51","9.728965","52.3567633333333","Freitag, den 22.03.2019 um 22:09 Uhr",
"58","9.729","52.3566566666667","Freitag, den 22.03.2019 um 22:09 Uhr",
"48","9.72905166666667","52.3565466666667","Freitag, den 22.03.2019 um 22:10 Uhr",
"45","9.72909166666667","52.35643","Freitag, den 22.03.2019 um 22:10 Uhr",
"54","9.72914166666667","52.356315","Freitag, den 22.03.2019 um 22:10 Uhr",
"55","9.72924166666667","52.35609","Freitag, den 22.03.2019 um 22:10 Uhr",
"46","9.72918833333333","52.3562016666667","Freitag, den 22.03.2019 um 22:10 Uhr",
"48","9.72931166666667","52.3559783333333","Freitag, den 22.03.2019 um 22:10 Uhr",
"52","9.72937333333333","52.3558616666667","Freitag, den 22.03.2019 um 22:11 Uhr",
"51","9.72944333333333","52.355745","Freitag, den 22.03.2019 um 22:11 Uhr",
"55","9.72952833333333","52.3556366666667","Freitag, den 22.03.2019 um 22:11 Uhr",
"57","9.72963333333333","52.3555333333333","Freitag, den 22.03.2019 um 22:11 Uhr",
"50","9.72971666666667","52.35543","Freitag, den 22.03.2019 um 22:11 Uhr",
"59","9.72979166666667","52.3553283333333","Freitag, den 22.03.2019 um 22:11 Uhr",
"60","9.729905","52.3552366666667","Freitag, den 22.03.2019 um 22:12 Uhr",
"69","9.730005","52.35516","Freitag, den 22.03.2019 um 22:12 Uhr",
"68","9.73011166666667","52.35505","Freitag, den 22.03.2019 um 22:12 Uhr",
"60","9.730245","52.3549666666667","Freitag, den 22.03.2019 um 22:12 Uhr",
"75","9.73037166666667","52.3548666666667","Freitag, den 22.03.2019 um 22:12 Uhr",
"49","9.73049666666667","52.35479","Freitag, den 22.03.2019 um 22:12 Uhr",
"57","9.73058833333333","52.3546866666667","Freitag, den 22.03.2019 um 22:13 Uhr",
"44","9.73068","52.3545766666667","Freitag, den 22.03.2019 um 22:13 Uhr",
"41","9.73061333333333","52.354475","Freitag, den 22.03.2019 um 22:13 Uhr",
"43","9.73050666666667","52.3543916666667","Freitag, den 22.03.2019 um 22:13 Uhr",
"48","9.73045166666667","52.35435","Freitag, den 22.03.2019 um 22:13 Uhr",
"39","9.73033166666667","52.35417","Freitag, den 22.03.2019 um 22:13 Uhr",
"47","9.73033166666667","52.35417","Freitag, den 22.03.2019 um 22:14 Uhr",
"57","9.71805","52.38121","Sonntag, den 24.03.2019 um 13:34 Uhr",
"74","9.71784666666667","52.3813916666667","Sonntag, den 24.03.2019 um 13:34 Uhr",
"68","9.71780166666667","52.381455","Sonntag, den 24.03.2019 um 13:34 Uhr",
"61","9.71790166666667","52.3812833333333","Sonntag, den 24.03.2019 um 13:34 Uhr",
"48","9.71787333333333","52.3812333333333","Sonntag, den 24.03.2019 um 13:34 Uhr",
"49","9.71785333333333","52.381195","Sonntag, den 24.03.2019 um 13:34 Uhr",
"44","9.71783166666667","52.381175","Sonntag, den 24.03.2019 um 13:34 Uhr",
"57","9.7178","52.3811666666667","Sonntag, den 24.03.2019 um 13:34 Uhr",
"52","9.717785","52.3811616666667","Sonntag, den 24.03.2019 um 13:34 Uhr",
"61","9.71775","52.3811533333333","Sonntag, den 24.03.2019 um 13:34 Uhr",
"46","9.71772666666667","52.38115","Sonntag, den 24.03.2019 um 13:34 Uhr",
"51","9.71771666666667","52.3811483333333","Sonntag, den 24.03.2019 um 13:34 Uhr",
"58","9.71771333333333","52.3811633333333","Sonntag, den 24.03.2019 um 13:34 Uhr",
"66","9.71768166666667","52.3811616666667","Sonntag, den 24.03.2019 um 13:34 Uhr",
"66","9.71767","52.3811683333333","Sonntag, den 24.03.2019 um 13:34 Uhr",
"58","9.717635","52.381175","Sonntag, den 24.03.2019 um 13:34 Uhr",
